step,Tx,Ty,Tz,Axy,Axz,Ayz,Ayx,Azx,Azy,Px,Py,Pz
208,0.3628750229006124,-0.004986734004469115,-0.0006104671221490356,0.008284777877346204,6.996429279314723e-05,0.009274112130040825,-0.019914384888419612,0.15234554954467439,-0.0012738421150294114,-0.0003124688890334504,0.0013000508567293022,0.009203563836066598
209,0.3629665937179851,-0.004982746891734204,-0.0006054819511214524,0.008808616800479235,7.597244861928263e-05,0.009854228552302974,-0.01998801529022988,0.15255702829023832,-0.0013586679896142356,-0.0003078204022619013,0.0013879472848612874,0.009777390180304898
210,0.36304947063563686,-0.004977802289024847,-0.0005992525940285824,0.009366509094176256,8.223823952804431e-05,0.010472444838978837,-0.020056454940122162,0.15275516569942724,-0.0014484269924939397,-0.000304256039480109,0.0014810616120093708,0.010388970580700834
211,0.36312480373009454,-0.0049717913948404534,-0.0005916608201185823,0.009960708170994032,8.874541881511152e-05,0.011131265432968116,-0.020119478953662274,0.15294295607147668,-0.0015433818782734279,-0.0003016765561476131,0.0015796948812222041,0.011040767591303569
212,0.3631936537845408,-0.0049645858763173595,-0.000582575964731709,0.010593632656848343,9.546991656257818e-05,0.011833382624887073,-0.020176802327678173,0.1531232654786293,-0.00164380097050346,-0.00029999351251454824,0.0016841595699692044,0.011735427040659642
213,0.3632570035041774,-0.004956037325810141,-0.0005718533230886624,0.011267881126932458,0.00010237779897998403,0.012581693497096242,-0.02022807515011581,0.15329886841065335,-0.0017499562151130532,-0.0002991282314040516,0.0017947786585911195,0.01247579425029604
214,0.3633157688607379,-0.004945976299441685,-0.0005593327699090543,0.011986248412307058,0.00010942276325569611,0.013379318773661709,-0.02027287700943138,0.15347248464996066,-0.0018621206633346963,-0.00029901066081808504,0.0019118842936780714,0.013264932072081527
215,0.3633708105286814,-0.004934210967881208,-0.0005448376434459804,0.012751743647574774,0.00011654306204979346,0.014229623795741024,-0.020310710544011103,0.15364681657427806,-0.0019805652554043328,-0.0002995781294738818,0.0020358159395548045,0.014106140962617938
216,0.3634229454348616,-0.0049205254050225765,-0.0005281739602331996,0.01356761022997829,0.00012365772663957923,0.015136241848083223,-0.02034099407042568,0.15382458714814615,-0.0021055547509088368,-0.00030077397369859495,0.002166917886116527,0.015002981324333161
217,0.3634729584961292,-0.00490467753583773,-0.0005091300606685049,0.014437347849892292,0.00013066192654470526,0.01610310005803648,-0.020363053229512224,0.15400857891079278,-0.0022373426219701163,-0.0003025460050955521,0.00230553595072545,0.015959298347038554
218,0.3635216146677216,-0.004886396760619912,-0.0004874768268596738,0.015364736726610883,0.00013742126477930366,0.01713444806749708,-0.020376111592151105,0.15420167429554876,-0.002376164691230984,-0.00030484478038740663,0.0024520131747527985,0.016979249575471752
219,0.36356967147143177,-0.00486538126901837,-0.0004629686645162127,0.016353864134095224,0.0001437647600116768,0.018234889631897736,-0.020379280173231193,0.15440689762208595,-0.0025222312578796506,-0.00030762162860791925,0.002606684270641016,0.018067335400762496
220,0.36361789221796453,-0.004841295053377923,-0.0004353455017608773,0.017409153218786746,0.00014947620792778567,0.019409417216478285,-0.020371545814032655,0.15462745908169817,-0.0026757174123035613,-0.0003108263877611868,0.0027698685222451976,0.019228432616992065
221,0.363667060183398,-0.0048137646263725735,-0.0004043361311393389,0.018535393982180456,0.00015428354192370845,0.02066344952205003,-0.02035175841181584,0.154866800978424,-0.0028367511949287318,-0.0003144048055353338,0.002941860779314618,0.02046783108442536
222,0.36371799404500715,-0.004782375441994848,-0.00036966330793885524,0.019737776106930695,0.0001578457259214801,0.02200287165774314,-0.020318617002923475,0.15512864638148963,-0.0030053992104619514,-0.0003182955703464148,0.0031229201168528537,0.0217912733799857
223,0.3637715649249019,-0.004746668010776117,-0.00033105111824129947,0.021021923024368065,0.00015973660822865524,0.023434077356953138,-0.02027065474481449,0.15541705016859358,-0.0031816492706613245,-0.0003224269655129556,0.003313255654012374,0.023204997068164746
224,0.3638287154263158,-0.004706133689052982,-0.00028823524194970004,0.022393926225788098,0.00015942504508545047,0.0249640121660988,-0.02020622289637604,0.15573645217043203,-0.003365389616294225,-0.00032671318897724424,0.003513008950330397,0.02471577885895969
225,0.3638904810681538,-0.004660210108534501,-0.00024097685382122241,0.02386037827712577,0.0001562504692163439,0.02660021587488899,-0.020123473968586887,0.15609173173432872,-0.003556384277256299,-0.0003310504654083457,0.0037222323294365815,0.02633097939127534
226,0.3639580145134912,-0.004608276199235483,-0.0001890810179951435,0.025428402270526985,0.00014939294181421584,0.028350861541911555,-0.02002034431417361,0.15648826247459408,-0.0037542441925740738,-0.0003353132127422491,0.003940862439149551,0.028058586637404466
227,0.3640326129229256,-0.004549646754184379,-0.00013242051827320908,0.027105674500537944,0.00013783660645815115,0.030224787231558244,-0.019894536552072743,0.1569319652354402,-0.003958393864957388,-0.0003393507320105101,0.004168688370254398,0.02990725490223498
228,0.3641157486072213,-0.004483566506398478,-7.096609368476312e-05,0.028900435956754095,0.00012032539997669372,0.03223151494419952,-0.019743502390121556,0.15742935633467833,-0.004168033620003403,-0.0003429851927883832,0.0044053137674401575,0.031886335014823214
229,0.3642091028524906,-0.004409203773065207,-4.823963730154603e-06,0.030821486764126552,9.530993889773973e-05,0.034381249124184485,-0.019564426633057914,0.15798758698417012,-0.004382098051597959,-0.0003460121136768929,0.004650112637539433,0.034005889498083905
230,0.36431460227364393,-0.004325643931654966,6.571874839977708e-05,0.03287815599195544,6.088481070646851e-05,0.03668484452995066,-0.019354213469060275,0.15861446844599858,-0.004599212060402264,-0.00034820511014488586,0.004902179077172204,0.0362766841736345
231,0.3644344562298977,-0.004231883428507883,0.0001401406636835393,0.035080237357392005,1.4716249741220013e-05,0.039153730171306717,-0.01910947656277293,0.15931847610838532,-0.004817647151236669,-0.00034932740489110304,0.005160272008534618,0.038710144748390504
232,0.3645711926167129,-0.004126825824132426,0.00021762585875298652,0.037437879409586414,-4.603833777547497e-05,0.04179977260993421,-0.018826535125634515,0.16010872447740354,-0.005035282471930253,-0.0003491534301638021,0.005422757338009035,0.04131826341745584
233,0.36472768766231833,-0.004009282713620975,0.0002969992762947145,0.03996141705622158,-0.0001248149001241876,0.044635058555654035,-0.018501419117598252,0.16099490438858619,-0.005249577530966514,-0.00034750467579472503,0.00568755181652434,0.04411343648675185
234,0.36490718321179166,-0.003877984333025091,0.0003766629069020614,0.04266113024763928,-0.00022572290557929702,0.04767157413771381,-0.01812988826302944,0.1619871738412826,-0.005457566552743327,-0.0003443044865392645,0.005952075262581989,0.047108209771070164
235,0.365113282542666,-0.0037316071520990617,0.0004545411608276108,0.045546916099521065,-0.000353606200014542,0.050920757891269874,-0.01770747192185263,0.1630959947861145,-0.005655887594776664,-0.0003396563020301875,0.006213220478651167,0.05031490481386829
236,0.36534991343581813,-0.0035688281069912505,0.0005280480322133585,0.04862786420987385,-0.0005140605607008898,0.0543929087413735,-0.017229540364331882,0.16433190933869976,-0.005840861780095404,-0.00033394808086996674,0.006467352570485539,0.05374509742345306
237,0.36562124573477456,-0.00338841578029703,0.0005940932214002428,0.051911733870508237,-0.0007133728973375247,0.05809644264460689,-0.01669142284264531,0.1657052486235527,-0.006008637221985501,-0.0003279812766420441,0.006710350424830087,0.05740892367428897
238,0.3659315508988893,-0.00318936514506464,0.0006491482039715846,0.055404349467547236,-0.0009583361977676465,0.062037016359242615,-0.016088593692194682,0.1672257633769147,-0.006155405351631551,-0.00032311458178059375,0.006937701346498981,0.06131420221770517
239,0.36628499395544534,-0.0029710713803705684,0.0006893943127419351,0.05910895847695164,-0.0012558885897156478,0.06621657686076252,-0.015416952930184847,0.16890215621907864,-0.006277681254790263,-0.00032140019217600846,0.007144653798949517,0.06546539126064806
240,0.366685354070649,-0.002733518516612748,0.0007109704241103542,0.06302563066980293,-0.001612532345737595,0.07063244647604763,-0.014673228677066604,0.17074148478235135,-0.006372613789980128,-0.00032567499685298896,0.007326422221465076,0.06986244713686453
241,0.36713567789700147,-0.002477434841820336,0.0007103249749369961,0.067150800854298,-0.002033518757107969,0.07527660045375831,-0.013855518950795828,0.1727484052292162,-0.006438262000997526,-0.000339555764800653,0.007478423641710426,0.0744997134744355
242,0.36763787804838355,-0.00220435254462885,0.0006846545203479958,0.0714770440317462,-0.0025218430661327787,0.08013530643384388,-0.012963963133289836,0.17492425637373543,-0.006473756983744781,-0.0003672845365541073,0.007596513147274943,0.07936502662896326
243,0.3681922957177651,-0.0019165229045506693,0.0006323811340143494,0.07599310548060613,-0.0030771733738855847,0.08518924881135576,-0.012001486610162794,0.17726605669824413,-0.006479281757820141,-0.00041338669185446626,0.0076771815284414685,0.08443924731283796
244,0.36879725224166776,-0.0016166904886536057,0.0005535905909989923,0.08068411580117857,-0.003694913742627159,0.09041416155874384,-0.010974505019184145,0.17976558156682654,-0.006455853247103579,-0.0004821424237851349,0.007717689392551302,0.08969640226403312
245,0.36944862420755303,-0.0013078028220095505,0.0004503335983019941,0.08553187305621715,-0.0043656361930234575,0.09578188709448143,-0.00989342881191388,0.18240875450331623,-0.006404962964220161,-0.0005769260216679968,0.0077161363422394965,0.09510454694706491
246,0.37013949687606557,-0.000992779267875622,0.0003266961261827346,0.0905151255365444,-0.005075075936267732,0.10126171582151618,-0.008772798793787107,0.18517557286111663,-0.006328190291701779,-0.0006995225305445364,0.007671489699637965,0.10062735431318523
247,0.37085997997468434,-0.0006744396826590365,0.00018858100181710823,0.09560990640202757,-0.005804765731630541,0.10682184485339417,-0.007630922089684571,0.18804068685826433,-0.006226913935613585,-0.00084957012605207,0.007583607975649002,0.10622629956338266
248,0.3715972907569313,-0.0003556017594706164,4.320785432887855e-05,0.10079004839279282,-0.006533227345400353,0.11243079155281704,-0.006488961243825742,0.1909746057637853,-0.006102208443937895,-0.0010242780221280715,0.007453280674940035,0.11186315410452678
249,0.3723361936353034,-3.9255307705252096e-05,-0.00010158887015543293,0.10602796534628493,-0.007237506876064626,0.11805859582282331,-0.005369538627847412,0.19394537566226028,-0.005954942875447538,-0.0012185172721034592,0.007282276326505605,0.11750237244772449
250,0.37305981878299926,0.0002713166877862479,-0.00023813471329113905,0.11129565655982175,-0.007894791846064408,0.12367767414844638,-0.004295027036947032,0.1969204973512217,-0.005786027012751141,-0.0014252816955291066,0.0070733656652587195,0.1231129375320387
251,0.3737507824941004,0.0005725553366698701,-0.00035962831594584947,0.116565771417125,-0.008483890000300904,0.12926326813187258,-0.0032857746463709897,0.19986883733689847,-0.005596704153993555,-0.0016364077159425696,0.006830283036231622,0.1286693673218072
252,0.374392444448979,0.0008607810300706486,-0.00046069287176461304,0.12181254191653258,-0.008986441338112628,0.13479352960714752,-0.0023585336943667736,0.20276231681090673,-0.005388784440770402,-0.0018433771074935314,0.006557605979147049,0.13415182484718668
253,0.37497010081550985,0.0011324222843200893,-0.0005377174379972848,0.12701244870402784,-0.009387819872801703,0.14024934990306429,-0.001525320439224522,0.2055772234626572,-0.005164746440746868,-0.002038032982100112,0.0062605575460031,0.13954549829043653
254,0.37547193712594196,0.0013842416316191403,-0.0005889848587683713,0.13214457824601536,-0.009677728434159866,0.14561404938017924,-0.0007928437975268138,0.2082950607674644,-0.004927687913424753,-0.0022131028241855477,0.005944755374488451,0.14483953740585592
255,0.3758896324044348,0.0016135085140956944,-0.0006146115456581354,0.1371907036412309,-0.009850502007258819,0.15087301354785224,-0.00016253003414146096,0.2109029154757785,-0.0046811548379431705,-0.0023625037877741087,0.0056159406427953515,0.15002583508697553
256,0.37621858631150223,0.0018181049307574896,-0.0006163374961432297,0.14213515962243287,-0.009905133732761782,0.1560133261866261,0.00036892970704845434,0.21339337814597145,-0.004428904527360248,-0.002481468664094546,0.005279719696815788,0.15509787317080195
257,0.3764578090224363,0.0019965737438813777,-0.0005972087023592031,0.14696458973040777,-0.009845040152922537,0.16102342766758793,0.0008086526114854408,0.21576408966987187,-0.0041746611785469555,-0.0025665592820580136,0.0049413443934590885,0.16004976394385978
258,0.37660955550977954,0.0021481274808279774,-0.000561193607573541,0.15166763459474386,-0.009677593488945046,0.1658928198245798,0.001166433183347855,0.21801700796543683,-0.003921907814996516,-0.002615630202570986,0.004605547092467733,0.1648755468823167
259,0.3766787996141867,0.00227263258065581,-0.0005127731634145941,0.15623461546499773,-0.009413464383839573,0.17061183920277156,0.0014535778986522548,0.22015749511404725,-0.0036737377997312815,-0.002627782405690606,0.004276435518350913,0.16956875334936508
260,0.3766726347213393,0.0023705774380725284,-0.00045654109085176495,0.16065725180108373,-0.009065832098341397,0.17517151948988496,0.0016818434070360012,0.22219332005091275,-0.0034327703031802885,-0.0026033188250361855,0.003957443712965592,0.17412222546894485
261,0.3765996668643806,0.0024430268259783127,-0.00039684687927626005,0.16492843753578912,-0.008649526418947017,0.17956355672521251,0.0018625702742382881,0.2241336602676777,-0.003201121472988873,-0.002543691909306268,0.003651329415265797,0.17852816039477842
262,0.3764694423523072,0.0024915619721156634,-0.0003375082142626908,0.16904208786586258,-0.008180165618406298,0.1837803775053334,0.002006056596830301,0.22598817199269486,-0.002980417074708467,-0.0024514232201439715,0.0033602056896497243,0.1827783407515734
263,0.3762919324390021,0.00251820474404551,-0.0002816114077542029,0.17299305717255145,-0.007673348842419103,0.18781529414080406,0.002121175087372465,0.22776618421096806,-0.0027718315191802385,-0.002329976696712582,0.0030855948029888014,0.1868645029267135
264,0.3760770850959139,0.002525325554196331,-0.00023140814868438772,0.1767771191843281,-0.007143950983170486,0.19166271605337307,0.002215207837588457,0.2294760578108255,-0.002576140379892027,-0.002183577400875225,0.002828494152802068,0.19077878727358036
265,0.3758344482383984,0.002515537093907654,-0.00018830552004749006,0.18039099332763775,-0.006605554929273843,0.19531837758212983,0.0022938556716010946,0.2311247360558166,-0.0023937769580523118,-0.0020169813695627473,0.0025894464972410283,0.19451421024878085
266,0.3755728672987256,0.0024915790420547185,-0.00015293551732824934,0.18383239703090984,-0.006070041297986359,0.19877954101429843,0.0023613722189432217,0.23271749569023478,-0.0022248869835156827,-0.001835214702929081,0.002368609180899349,0.19806510040877554
267,0.3753002598133468,0.0024562015105955982,-0.0001252822509212759,0.18710010297908847,-0.005547340628950045,0.20204514008103294,0.0024207739718893006,0.23425788987011673,-0.002069378484611731,-0.0016433075984359838,0.002165819159093724,0.20142744919775987
268,0.37502346841305456,0.0024120562932593258,-0.00010484112277786686,0.19019398281722932,-0.005045338987410943,0.20511584135104274,0.002474083940780601,0.23574785688656016,-0.0019269659434628648,-0.0014460501791332453,0.001980652270064588,0.20459914273201013
269,0.3747481904005442,0.00236160448111999,-9.078498048513051e-05,0.1931150237621889,-0.004569916453481426,0.20799401567016693,0.0025225757167111743,0.23718795519236185,-0.0017972090597530546,-0.0012477922588995775,0.0018124763585419708,0.20758005961835863
270,0.3744789774744617,0.002307046806798871,-8.211683051364256e-05,0.195865310734642,-0.00412509021896559,0.21068362562976137,0.002566994890100774,0.23857767795552465,-0.0016795469259522809,-0.001052300742759483,0.0016604985346975907,0.21037203857152814
271,0.3742192944146502,0.0022502798141417722,-7.779554854483496e-05,0.19844797264528188,-0.003713230507213651,0.2131900454107444,0.0026077444198473656,0.2399158001739798,-0.0015733284073183292,-0.0008626788198973405,0.0015238071263787686,0.21297873482648966
272,0.3739716220299605,0.002192877498938422,-7.682832582583127e-05,0.20086709634915084,-0.003335318059611554,0.21551983500465635,0.0026450287163392134,0.24120071747723287,-0.0014778392678186213,-0.000681342748239892,0.001401408863137538,0.21540539394451252
273,0.37373758821944275,0.0021360952081861725,-7.832983185134925e-05,0.20312761501187326,-0.0029912156475170146,0.2176804918721129,0.0026789573491627725,0.2424307459943612,-0.001392326287434516,-0.00051004622697943,0.0012922616572590534,0.21765857508835182
274,0.3735181117238871,0.0020808907796152423,-8.155240435289442e-05,0.20523517917900555,-0.002679931771579766,0.21968020062591656,0.002709613281661181,0.24360436449335013,-0.0013160183981421126,-0.0003499394883718156,0.001195303149363557,0.21974585409816436
275,0.3733135455747327,0.0020279572387255198,-8.589382655449417e-05,0.20719601899256954,-0.002399861168756947,0.22152759677968237,0.0027370925649662175,0.24472039111506325,-0.001248144769246853,-0.00020164993753152115,0.0011094750529901673,0.22167553144362456
276,0.3731238106193758,0.0019777616541317767,-9.088974298302271e-05,0.20901680518106933,-0.0021489929430002623,0.2232315553622017,0.0027615229027539608,0.24577809593369399,-0.0011879497863189511,-6.537266175478238e-05,0.001033743299651365,0.2234563632254721
277,0.37294851305753773,0.001930585651866353,-9.619705976919732e-05,0.21070451508088545,-0.0019250823922459534,0.2248010102836454,0.0027830679190848375,0.24677725664413558,-0.001134704952740962,5.90384141747159e-05,0.0009671140438434141,0.2250973264063946
278,0.372787043095136,0.001886564264957412,-0.00010157335016608845,0.21226630836838295,-0.0017257865984235262,0.22624480633626187,0.0028019227966749436,0.24771816798023205,-0.0010877178552658904,0.00017198522628195535,0.0009086457012295067,0.2266074233935374
279,0.37263865429673415,0.0018457209770893932,-0.00010685580029441782,0.21370941563180668,-0.0015487665416862978,0.22757158282597878,0.0028183055812722175,0.24860161651032608,-0.0010463384405386587,0.00027405009983508857,0.0008574573216477302,0.22799552646656274
280,0.37250252490827507,0.0018079978395647888,-0.00011194187928808568,0.21504104153468012,-0.0013917600461967664,0.22878968601027114,0.002832447129940772,0.24942883190815585,-0.0010099629277697426,0.0003659320139958755,0.0008127337086898044,0.2292702594245339
281,0.3723778033972209,0.001773280322784199,-0.0001167728463576336,0.2162682831892458,-0.0012526305068128172,0.22990710657247707,0.002844581563820751,0.2502014243067964,-0.0009780357261157165,0.0004483949734444917,0.0007737277701702966,0.23043991203237166
282,0.3722636408663393,0.0017414170984092637,-0.0001213204486613104,0.21739806348929497,-0.0011293963479529021,0.23093143805999353,0.002854938226349307,0.25092131543693774,-0.0009500497354684273,0.0005222278311045446,0.0007397606131851705,0.23151238208588062
283,0.372159213009995,0.0017122352675860925,-0.00012557668654588315,0.21843707853355088,-0.0010202457657174386,0.23186985233368096,0.002863735542801534,0.25159066929885776,-0.000925545393000934,0.0005882143050552509,0.0007102198877646511,0.23249513986802658
284,0.37206373405189075,0.0016855517025264164,-0.00012954626591563833,0.219391757872132,-0.0009235406919723067,0.2327290884397797,0.002871176789896006,0.25221182634549555,-0.0009041087934110277,0.0006471116551557112,0.0006845568437860853,0.2333952101620209
285,0.3719764647518641,0.0016611812036198327,-0.00013324125562671642,0.2202682360898415,-0.0008378132316945851,0.23351545179334457,0.002877447565783337,0.25278724367304306,-0.0008853691663662865,0.000699636432637837,0.0006622825077849802,0.23421916760530015
286,0.37189671618148334,0.001638942135738993,-0.00013667746360290664,0.22107233416011093,-0.0007617571519414297,0.23423482106711319,0.0028827146518593276,0.25331944255688954,-0.000868995946684568,0.0007464558061454743,0.0006429633195929676,0.23497314186381618
287,0.3718238505967367,0.0016186601292872606,-0.00013987209488453958,0.22180954902434177,-0.0006942163938179498,0.23489266066006004,0.002887125936460183,0.2538109638173615,-0.000854695625929813,0.0007881831367154389,0.0006262165011677211,0.23566282978473227
288,0.3717572804093267,0.0016001703375991298,-0.000142842327643208,0.22248504994040996,-0.0006341720617138633,0.23549403704878955,0.002890811094154234,0.25426433090927936,-0.0008422085312786421,0.0008253766766951681,0.0006117053669000118,0.23629351229639406
289,0.3716964659871169,0.0015833186477592733,-0.00014560452029305462,0.22310368027467034,-0.0005807289224984015,0.23604363769200928,0.00289388276005595,0.2546820202506948,-0.0008313056402443522,0.0008585404737632224,0.0005991347291701786,0.23687007434520826
290,0.37164091279956835,0.0015679621554291073,-0.00014817383366786036,0.2236699635635243,-0.00053310211600541,0.23654579146315396,0.002896437991377738,0.2550664380888772,-0.0008217855086417436,0.0008881267532370658,0.0005882465063064644,0.23739702658610426
291,0.3715901682601276,0.001553969139932771,-0.00015056411204788286,0.2241881128286387,-0.0004906045260497528,0.23700448983375594,0.0028985598594478885,0.255419903101178,-0.0008134713638921515,0.0009145392205196449,0.0005788156024596677,0.23787852788319597
292,0.3715438184964901,0.001541218714766467,-0.0001527879144074196,0.22466204228404535,-0.0004526350753091072,0.23742340822772173,0.002900319060117244,0.25574463390825414,-0.0008062083958709157,0.0009381368674574265,0.0005706460995859375,0.23831840794160986
293,0.37150148519295434,0.001529600280227251,-0.00015485662338404597,0.2250953807171554,-0.0004186680746325191,0.23780592712223622,0.0029017754671148296,0.2560427407088125,-0.0007998612622772884,0.0009592379817826669,0.0005635677796585304,0.23872018959313385
294,0.3714628225888115,0.0015190128675037066,-0.00015678058582170392,0.22549148595556076,-0.0003882436658536962,0.2381551525921438,0.0029029795814304055,0.2563162203074037,-0.0007943118141929844,0.000978124149962305,0.0005574329792074748,0.23908711040980135
295,0.37142751467613955,0.001509364435500398,-0.00015856925724844084,0.22585345994578113,-0.0003609593368769793,0.23847393608806344,0.0029039738510204384,0.25656695388477135,-0.0007894570393608431,0.000995044113902431,0.0005521137671314986,0.2394221434317224
296,0.3713952726140235,0.001500571161052586,-0.00016023133516903133,0.22618416406866323,-0.0003364624503976409,0.23876489330988962,0.0029047938502430675,0.25679670694361595,-0.0007852072150977072,0.0010102173945689913,0.0005474994293717432,0.23972801687756914
297,0.371365832359883,0.0014925567483777126,-0.00016177487416760638,0.22648623439966242,-0.00031444370658030693,0.23903042209140826,0.002905469318684372,0.25700713094473276,-0.0007814842590911053,0.0010238376340476211,0.0005434942395641517,0.2400072327654931
298,0.37133895250906995,0.0014852517732042607,-0.0001632073808122407,0.22676209669197733,-0.00029463145033298423,0.239272719252329,0.0029060250655994304,0.2571997662253613,-0.0007782202641454682,0.001036075634898104,0.0005400154924435849,0.2402620844146677
299,0.371314412328901,0.0014785930698793617,-0.0001645358892148211,0.22701398091796263,-0.00027678673172359356,0.23949379640411855,0.0029064817500408582,0.2573760458611145,-0.000775356201855888,0.0010470820944378531,0.0005369917759558276,0.24049467282753806
300,0.3712920099711765,0.0014725231649909732,-0.00016576701955505678,0.22724393525099634,-0.00026069903084609855,0.23969549471801466,0.0029068565486810665,0.257537300194167,-0.000772840779894177,0.0010569900439380494,0.0005343614582738129,0.24070692197355667
301,0.37127156084688084,0.0014669897579643962,-0.00016690702244596687,0.22745383940756267,-0.0002461825640952267,0.2398794986793719,0.002907163723963388,0.25768476180339606,-0.0007706294378532164,0.0010659170103392696,0.00053207136685832,0.2409005930091819
302,0.37125289614740864,0.0014619452471979297,-0.00016796181205967897,0.22764541729916543,-0.0002330730959916383,0.24004734886349938,0.0029074151050035224,0.2578195707373075,-0.0007686834672305884,0.0010739669223213053,0.0005300756380845156,0.2410772974780471
303,0.37123586149782417,0.0014573462992115926,-0.00016893699068585487,0.2278202489670981,-0.000221225188493702,0.24020045377553215,0.00290762049293533,0.25794277986851344,-0.0007669692420032356,0.001081231784416982,0.0005283347175827737,0.24123850954082626
304,0.3712203157290344,0.0014531534577315666,-0.00016983786701570207,0.22797978179119865,-0.0002105098275425176,0.24034010080150683,0.002907788001390007,0.2580553602600676,-0.0007654575472501834,0.0010877931431081073,0.0005268144931774264,0.24138557728740878
305,0.371206129757153,0.0014493307894291305,-0.00017066947002685782,0.22812534097748283,-0.00020081237404451647,0.24046746632037405,0.002907924341670403,0.2581582064599243,-0.0007641229943459515,0.0010937233680500182,0.0005254855440567338,0.2415197331852702
306,0.3711931855596588,0.0014458455630451505,-0.00017143655994170882,0.22825813933981018,-0.00019203079339435641,0.2405836250276927,0.0029080350610375502,0.25825214166097354,-0.0007629435123213242,0.0010990867701464297,0.0005243224915070506,0.24164210371791323
307,0.37118137523915384,0.0014426679587730296,-0.00017214363737410958,0.22837928639818306,-0.00018407412387831212,0.24068955852162896,0.0029081247414278486,0.2583379226812379,-0.0007618999060339793,0.0011039405764287616,0.0005233034381553063,0.24175371826633088
308,0.3711706001665883,0.0014397708049822113,-0.00017279495147541868,0.22848979682148945,-0.00017686114984671495,0.24078616320092933,0.002908197164901754,0.2584162447325659,-0.0007609754727877796,0.0011083357797812383,0.0005224094841613502,0.24185551728489718
309,0.3711607701967442,0.0014371293396048673,-0.0001733945076449704,0.22859059824594652,-0.0001703192504174441,0.2408742575230004,0.0029082554512074813,0.25848774595708124,-0.0007601556699683309,0.0011123178796277602,0.0005216243101753648,0.24194835982111626
310,0.37115180294956585,0.0014347209937551448,-0.00017394607517567953,0.22868253850257342,-0.00016438339871365363,0.2409545886682862,0.0029083021720312445,0.25855301171925055,-0.0007594278271203395,0.001115927527843162,0.000520933818121058,0.2420330304264168
311,0.3711436231516098,0.0014325251953901657,-0.00017445319505856588,0.22876639228802953,-0.000158995290301404,0.241027838654933,0.0029083394457960197,0.2586125786481327,-0.0007587808966729436,0.0011192010924194046,0.0005203258219845302,0.24211024550276877
312,0.37113616203247257,0.0014305231910457135,-0.00017491918806051605,0.22884286731335446,-0.00015410258263932116,0.24109462994537326,0.002908369016259045,0.25866693842951805,-0.0007582052382247497,0.0011221711498339965,0.0005197897817882464,0.24218065912740944
313,0.3711293567715623,0.0014286978838855505,-0.0001753471631126128,0.2289126099647377,-0.00014965823004298796,0.2411555305840301,0.002908392317633642,0.2587165413515619,-0.0007576924319334887,0.0011248669156422352,0.000519316574815698,0.24224486839545398
314,0.3711231499910173,0.001427033686487885,-0.00017574002599375635,0.22897621050959285,-0.00014561990095952578,0.24121105890289835,0.0029084105285156095,0.2587617996103972,-0.0007572351171188902,0.0011273146215476188,0.0005188982989346255,0.24230341831767524
315,0.37111748929095717,0.0014255163869589659,-0.00017610048826050353,0.22903420788003964,-0.00014194946629851352,0.24126168782934312,0.0029084246165168802,0.25880309038428717,-0.0007568268526873699,0.0011295378460874348,0.0005185281035553402,0.2423568063083031
316,0.37111232682358747,0.0014241330271103968,-0.00017643107635521878,0.22908709406450808,-0.00013861254922019735,0.24130784882810521,0.0029084353751921005,0.2588407586863124,-0.0007564619964293637,0.0011315578050949387,0.0005182000443619888,0.24240548629533354
317,0.37110761890297733,0.0014228717915679508,-0.0001767341408153671,0.22913531813664964,-0.00013557812818606557,0.2413499355072346,0.002908443454577168,0.25887512000651297,-0.0007561356006276385,0.0011333936072489242,0.0005179089584821457,0.2424498724835722
318,0.37110332564759435,0.001421721906794729,-0.00017701186550543645,0.2291792899491325,-0.00013281818626602752,0.24138830691550586,0.0029084493864356535,0.2589064627549371,-0.0007558433217560614,0.0011350624792870543,0.000517650357217087,0.24249034279847528
319,0.3710994106529207,0.0014206735491142989,-0.0001772662767961326,0.22921938351825633,-0.00013030740070494112,0.2414232905568117,0.0029084536051230477,0.25893505051727284,-0.0007555813423454043,0.0011365799648246839,0.0005174203338541693,0.2425272420367952
320,0.3710958406916901,0.0014197177609098165,-0.0001774992526220788,0.2292559401236826,-0.00012802286760514895,0.24145518514508763,0.002908456464823603,0.2589611241347285,-0.0007553463033529963,0.0011379601001744466,0.0005172154844271929,0.2425608847481004
321,0.37109258543948354,0.0014188463742557053,-0.0001777125313574925,0.22928927114596542,-0.0001259438573069236,0.24148426312149376,0.0029084582537857472,0.2589849036196423,-0.000755135245598054,0.0011392155700937834,0.0005170328395901139,0.24259155786941106
322,0.3710896172235994,0.001418051941310276,-0.00017790772045807605,0.22931966066300186,-0.00012405159666305736,0.24151077295387116,0.002908459206074045,0.25900658991798453,-0.0007549455590216966,0.001140357845984679,0.0005168698060267534,0.2426195231334798
323,0.37108691079328154,0.0014173276708613798,-0.00017808630482713664,0.22934736782501663,-0.0001223290749271814,0.24153494123689262,0.002908459511267703,0.2590263665295066,-0.0007547749386996599,0.0011413973087255104,0.0005167241160427499,0.24264501926964271
324,0.371084443109539,0.001416667370474368,-0.0001782496548719437,0.22937262902625896,-0.00012076087041981706,0.24155697460984377,0.0029084593224607005,0.25904440099581966,-0.0007546213466843764,0.0011423433580193111,0.0005165937841772153,0.24266826401467229
