step,stage,Ez_V_per_m,dmax_final,Tx,Ty,Tz,Axy,Axz,Ayz,Ayx,Azx,Azy,Px,Py,Pz,P_C_per_m2
305,Ez1e9,1000000000.0,0.004454953639875331,0.3760457072636179,0.0020657616117553262,-0.0002491708220677995,-0.14629513955096424,0.009843050925504946,-0.15907600765133573,0.0012219271470570517,0.2148257250080623,0.0021953950865422063,-0.002471211059055892,-0.0027985006497890227,-0.15396607191312178,0.27713892944361923
306,Ez1e9,1000000000.0,0.004211819738874578,0.3764633397924513,0.0022026463509369192,-0.00020909936201498095,-0.15050695928983882,0.009755665363095824,-0.16294883162193508,0.0014758683631362136,0.2172869904600742,0.0021508951896775275,-0.002555281865633986,-0.002726134422473947,-0.1570175616238303,0.2826316109228945
307,Ez1e9,1000000000.0,0.003971543475802253,0.37679658148256456,0.002323255448524631,-0.00015894826499062613,-0.15447850276564107,0.009608914932280214,-0.1665997441909217,0.0016771450768595716,0.21955206239983924,0.002088810368430136,-0.002613409495474807,-0.002635255944275651,-0.15989141162346765,0.2878045409222418
308,Ez1e9,1000000000.0,0.0037362167443271144,0.3770530374017526,0.0024279611565180383,-0.00010243951661784575,-0.15821471950996818,0.009413365435303848,-0.1700340207100789,0.001834839289569285,0.2216316548438634,0.002013665559150553,-0.0026473277571393136,-0.0025305793814149875,-0.16259460573023682,0.29267029031442626
309,Ez1e9,1000000000.0,0.003507406457153972,0.37724119512909016,0.002517361588738315,-4.2757067794032355e-05,-0.16172212596712215,0.009179480237298442,-0.1732577485231599,0.001957512320201008,0.22353827184476055,0.0019294669140857111,-0.0026591875856561563,-0.0024162942165629527,-0.1651336166460073,0.29724050996281315
310,Ez1e9,1000000000.0,0.0032862464847489836,0.3773698660633329,0.002592292795147013,1.7517794435757862e-05,-0.16500837245187114,0.008917177126197117,-0.17627771241450568,0.002052795784001183,0.22528523177379123,0.0018396558119135676,-0.002651402473082635,-0.0022960384122382264,-0.16751460336860496,0.30152628606348897
311,Ez1e9,1000000000.0,0.0030735942462335464,0.3774477569090924,0.0026538041991183555,7.640395087696677e-05,-0.16808189971972431,0.008635510747634217,-0.17910127744749266,0.002127185640381599,0.2268859272098449,0.0017471075095528694,-0.0026265262940338824,-0.002172901105674651,-0.16974357356949282,0.3055384324250871
312,Ez1e9,1000000000.0,0.0028699472301328133,0.37748316036810553,0.0027031095932259666,0.00013247325624453962,-0.17095167346164644,0.008342473877052769,-0.18173627468722492,0.0021859943785209647,0.22835330193582054,0.0016541593412143026,-0.002587154356951997,-0.002049446085003603,-0.1718265047170977,0.30928770849077586
313,Ez1e9,1000000000.0,0.0026755763461153714,0.3774837480614631,0.0027415263687193287,0.00018477761327845396,-0.17362698167164736,0.008044901749017619,-0.18419089247249415,0.002233412764945138,0.22969951335529082,0.0015626568685629843,-0.002535841807267412,-0.0019277489989267486,-0.17376942413154212,0.3127849634367758
314,Ez1e9,1000000000.0,0.002490649988284327,0.3774564469403344,0.002770413569248318,0.00023276500299764636,-0.17611728020424333,0.0077484591518152636,-0.18647357421042088,0.0022726372080094062,0.2309357435578136,0.0014740094884322218,-0.002475036527248721,-0.0018094428828980763,-0.17557845186280016,0.3160412133530403
315,Ez1e9,1000000000.0,0.002315217806300507,0.3774073811276808,0.0027911161930334566,0.00027619495480451784,-0.17843207405652728,0.007457689036121443,-0.18859292295775637,0.0023060276036777666,0.23207212267704286,0.0013892495070205225,-0.0024070256266566065,-0.001695767941325188,-0.17725981226428716,0.3190676620757169
316,Ez1e9,1000000000.0,0.0021492367813028823,0.3773418630266038,0.0028049199762439922,0.0003150602661914873,-0.1805808247017685,0.007176102833944335,-0.19055761295252,0.0023352704330360007,0.23311773186701085,0.0013090906091451767,-0.0023338954208965267,-0.0015876225842483163,-0.17881982098807597,0.32187567777853676
317,Ez1e9,1000000000.0,0.0020277881030449224,0.3772644198759474,0.0028130182535283303,0.00034951881967701967,-0.1825728764477557,0.00690629550801357,-0.19237630841194292,0.002361530970649968,0.23408065849076884,0.0012339830841751093,-0.002257504739343149,-0.0014856135290094922,-0.18026485421667743,0.3244767375900194
318,Ez1e9,1000000000.0,0.001999434577746484,0.3771788443244106,0.002816490614897218,0.00037983711737215567,-0.1844173969725596,0.006650071751750943,-0.1940575900738627,0.0023855858070652774,0.2349680818289167,0.0011641642228413089,-0.0021794708905766434,-0.0013901034063470428,-0.18160130646275402,0.32688235163295726
319,Ez1e9,1000000000.0,0.0019696493129346404,0.37708825983909555,0.0028162919348603327,0.0004063455991405178,-0.18612332882454186,0.006408573181255036,-0.19560988999642925,0.002407932249626535,0.23578637306204878,0.0010997030612900477,-0.002101166978012671,-0.0013012548076348162,-0.18283554273092928,0.3291039769156727
320,Ez1e9,1000000000.0,0.0019385077635636905,0.3769951937715492,0.002813249796799404,0.0004294048245641907,-0.18769934981455116,0.006182399457967604,-0.1970414351134227,0.0024288747057480513,0.23654119806614868,0.0010405391925513703,-0.0020237287350534,-0.0012190701094156396,-0.18397384909377654,0.3311529283687978
321,Ez1e9,1000000000.0,0.0019060936973346043,0.3769016526863402,0.0028080682174299863,0.00044938106124150313,-0.18915384096946958,0.0059717188936759865,-0.19836019965650328,0.002448590223992197,0.2372376155150382,0.000986515735481544,-0.0019480687546277829,-0.0011434267337230553,-0.185022385901012,0.3330402946218216
322,Ez1e9,1000000000.0,0.0018724987440739138,0.3768091960271393,0.002801335704406433,0.00046662961654581883,-0.190494861144847,0.0057763661385905555,-0.19957386658839493,0.00246717635026135,0.237880165868545,0.0009374068045903668,-0.0018748959200303881,-0.0010741077576931957,-0.18598714549463655,0.3347768618903458
323,Ez1e9,1000000000.0,0.001837821608027354,0.37671900547072124,0.00279353597617572,0.0004814842642549533,-0.1917301276693901,0.005595926087239468,-0.20068979765327563,0.002484684722024695,0.23847294912045383,0.0008929399667135063,-0.0018047379921549544,-0.0010108279832967515,-0.1868739160534005,0.3363730488961209
324,Ez1e9,1000000000.0,0.0018021670010638646,0.37663194831851204,0.0027850600060196702,0.0004942512715882082,-0.19286700247793817,0.005429804205585089,-0.20171501151864146,0.00250114363981556,0.23901969077492258,0.0008528142502386779,-0.0017379655853237653,-0.0009532557216448249,-0.18768825270270037,0.33783885486486065
325,Ez1e9,1000000000.0,0.0017656443786206455,0.37654863404677497,0.0027762183824456286,0.0005052067519206967,-0.1939124832427985,0.005277284162684145,-0.2026561694129154,0.0025165724436171646,0.2395237965564216,0.0008167142989378277,-0.0016748161088392635,-0.0009010306436211648,-0.1884354554355199,0.3391838197839358
326,Ez1e9,1000000000.0,0.0017283665433564105,0.376469463750259,0.0027672532879235933,0.0005145963081640867,-0.1948731990327625,0.00513757405042551,-0.2035195673096408,0.0025309900276018226,0.23998839696430574,0.0007843212450626526,-0.0016154166233384446,-0.0008537781066680951,-0.18912055407346717,0.3404169973322409
327,Ez1e9,1000000000.0,0.0016904481979262698,0.3763946726086257,0.00275834963660414,0.0005226361643018251,-0.19575540999596408,0.0050098426471731254,-0.2043111338813129,0.002544419324707302,0.24041638306882268,0.0007553208451591479,-0.0015598048948656826,-0.0008111203924994204,-0.1897482990484722,0.34154693828724997
328,Ez1e9,1000000000.0,0.0016520045009853768,0.37632436580983547,0.0027496451183006807,0.0005295151853581034,-0.19656501057398956,0.004893247216567671,-0.2050364331939828,0.00255688914931848,0.24081043501685548,0.00072940936650469,-0.0015079482300039584,-0.0007726852908845593,-0.19032315796159566,0.3425816843308722
329,Ez1e9,1000000000.0,0.00161314969405299,0.3762585485003035,0.0027412390285511245,0.0005353973572186382,-0.1973075357335933,0.004786954255773446,-0.20570067143242898,0.0025684344042844615,0.24117304464818257,0.0007062976606019892,-0.0014597599008943384,-0.0007381124458430367,-0.19084931641478448,0.34352876954661205
330,Ez1e9,1000000000.0,0.001573995833490327,0.3761971504435475,0.0027331998797625622,0.0005404244307863537,-0.19798816974406916,0.004690154489685028,-0.20630870672177737,0.0025790953630040548,0.2415065334789806,0.0006857137954462514,-0.0014151131534914257,-0.0007070578499015839,-0.19133068280315857,0.3443952290456854
331,Ez1e9,1000000000.0,0.0015346516686232103,0.3761400460660984,0.002725571845230066,0.0005447185392854207,-0.1986117570215998,0.004602073249807509,-0.20686506141983452,0.002588916501239972,0.24181306712745776,0.0006674045660076412,-0.0013738529080514338,-0.0006791968333141169,-0.19177089649143686,0.34518761368458634
332,Ez1e9,1000000000.0,0.0014952217709875426,0.3760870705449276,0.0027183801284763037,0.0005483846709230385,-0.19918281462633672,0.004521977209796524,-0.20737393633370574,0.0025979451844970586,0.24209466707233435,0.0006511361488793759,-0.001335805336585099,-0.0006542258532203743,-0.19217337165928236,0.34591206898670823
333,Ez1e9,1000000000.0,0.001455810480712777,0.37603803138280467,0.0027116349622847372,0.0005515128908911036,-0.19970554669189525,0.004449177758362623,-0.20783923536055818,0.002606230301153067,0.24235322072611915,0.0006366942680593438,-0.0013007851567059382,-0.0006318633393673732,-0.19254128186078256,0.34657430734940864
334,Ez1e9,1000000000.0,0.0014165209376508225,0.37599271856301647,0.0027053353646830773,0.0005541802573089808,-0.2001838613554909,0.0043830325687906355,-0.208264577911726,0.0026138213114088042,0.2425904902114991,0.0006238836575201982,-0.001268601683006477,-0.0006118498289795756,-0.19287739089046885,0.34717930360284394
335,Ez1e9,1000000000.0,0.0013774294047157465,0.3759509187336153,0.002699474325087238,0.0005564528400763824,-0.20062138302250573,0.004322948735296063,-0.2086532652096313,0.002620767860126067,0.24280811846594513,0.0006125264761664797,-0.0012390656292849917,-0.0005939475926398836,-0.19318440142021046,0.3477319225563788
336,Ez1e9,1000000000.0,0.0013386113488992324,0.37591241370858214,0.0026940378736241668,0.0005583876445146702,-0.2010214594591926,0.004268379945267635,-0.20900836820387358,0.002627117528667776,0.2430076358313769,0.0006024625687092143,-0.0012119903618480513,-0.0005779398413107519,-0.19346478387164504,0.3482366109689611
337,Ez1e9,1000000000.0,0.0013001393435164155,0.3758769866159189,0.00268900800149755,0.0005600334369169757,-0.20138718676624104,0.004218824242644113,-0.20933271881931645,0.0026329162053565685,0.24319046658367438,0.0005935478033944497,-0.0011871948732997569,-0.0005636297106451845,-0.193720807952469,0.3486974543144442
338,Ez1e9,1000000000.0,0.001262080914631869,0.37584442535089946,0.002684364157738285,0.000561431936469325,-0.2017214246770399,0.004173821937062975,-0.20962892370983838,0.0026382077010435705,0.24335793497777447,0.0005856528778428881,-0.0011645056386503337,-0.0005508390380284487,-0.19395455860427918,0.34911820548770256
339,Ez1e9,1000000000.0,0.0012244975872092168,0.37581452497154927,0.0026800843297312147,0.0005626188596745189,-0.20202681109818915,0.00413295318248929,-0.2098993796351966,0.002643033451812437,0.2435112708770088,0.0005786621238738378,-0.0011437578186481432,-0.0005394070641482692,-0.1941678141511242,0.34950206547202356
340,Ez1e9,1000000000.0,0.0011874271326735575,0.37578709407024147,0.002676147548676521,0.0005636249940433003,-0.2023057739164018,0.0040958375465337885,-0.2101462518884796,0.0026474327437747934,0.2436516137549345,0.0005724717631720639,-0.0011247975876222285,-0.000529189116619204,-0.19436252529388684,0.3498525455289963
341,Ez1e9,1000000000.0,0.0011509296830712057,0.37576194277358266,0.0026725293969515887,0.0005644768682373896,-0.20256054251829558,0.00406212633180905,-0.2103715994666058,0.0026514408922350486,0.24378002007940525,0.0005669905122930286,-0.0011074782077783339,-0.000520055271359995,-0.1945402656112724,0.35017247810029034
342,Ez1e9,1000000000.0,0.00111505548367008,0.3757388941980847,0.002669207377986562,0.000565196659697288,-0.20279317801851876,0.004031502246856656,-0.21057727921119174,0.0026550918072027344,0.243897468083006,0.0005621366336737721,-0.0010916634140913887,-0.0005118890741364977,-0.19470249762431954,0.3504644957237752
343,Ez1e9,1000000000.0,0.0010798441560783412,0.3757177827085925,0.002666159885727469,0.0005658034522384777,-0.2030055733224509,0.0040036776056782564,-0.21076498963481397,0.0026584168140772703,0.2440048622600549,0.0005578375764477509,-0.0010772267886086867,-0.0005045862754675009,-0.1948505655430544,0.35073101797749795
344,Ez1e9,1000000000.0,0.0010453276146783763,0.37569845360686804,0.002663366248362554,0.0005663136915085141,-0.20319946492258825,0.003978391717943344,-0.2109362866711884,0.0026614446831939404,0.24410303777665654,0.0005540290477015607,-0.0010640513688610117,-0.0004980536952791493,-0.19498570109004318,0.3509742619620777
345,Ez1e9,1000000000.0,0.001011531738664223,0.37568076284271823,0.002660806847364686,0.0005667415259820803,-0.20337644507042948,0.003955408408300425,-0.21109259509615244,0.002664201791711642,0.2441927648853825,0.0005506541227073182,-0.0010520292216968682,-0.0004922081442282659,-0.1951090316843729,0.35119625703187124
346,Ez1e9,1000000000.0,0.0009784773567802219,0.37566457662474817,0.002658463191014617,0.0005670991102460839,-0.2035379730896743,0.003934513743814696,-0.21123521893086183,0.002666712287542278,0.2442747532438087,0.000547662442579097,-0.0010410609653912547,-0.00048697541734780075,-0.19522158855246052,0.35139885939442894
347,Ez1e9,1000000000.0,0.0009461808890229295,0.37564977096359387,0.0026563179459830593,0.0005673968744852134,-0.20368538585085222,0.003915513957743927,-0.21136535113091678,0.0026689982478439516,0.24434965607616194,0.0005450094904311815,-0.001031055260731514,-0.0004822893682153916,-0.19532431432366898,0.3515837657826042
348,Ez1e9,1000000000.0,0.0009146548142491551,0.37563623117875555,0.002654354939284161,0.0005676437613270912,-0.20381990748672246,0.003898233556308019,-0.2114840825727445,0.002671079832610916,0.24441807414837724,0.0005426559381513988,-0.0010219282908835712,-0.00047809106409134127,-0.1954180703213596,0.3517525265784473
349,Ez1e9,1000000000.0,0.0008839080519398301,0.37562385138008547,0.0026525591364768256,0.000567847432434566,-0.2039426584055734,0.0038825135926749714,-0.21159241042711344,0.002672975431759935,0.24448055954498948,0.0005405670592813364,-0.0010136032414775251,-0.0004743280190778328,-0.19550364328900188,0.3519065579202034
350,Ez1e9,1000000000.0,0.0008539462968413791,0.37561253394075644,0.0026509166046282603,0.0005680144474139914,-0.20405466365896624,0.0038682100963082265,-0.21169124590769126,0.002674701806045572,0.24453761924309958,0.0005387122023671697,-0.0010060097918824324,-0.00047095350093032964,-0.19558175163295663,0.35204715293932193
351,Ez1e9,1000000000.0,0.0008247723246641581,0.37560218897131215,0.0026494144648045986,0.0005681504184142314,-0.2041568607003767,0.0038551926462898683,-0.21178142143399173,0.002676274220686399,0.24458971848289882,0.0005370643201412521,-0.0009990836244488247,-0.00046792590652641297,-0.19565305123355164,0.35217549222039296
352,Ez1e9,1000000000.0,0.0007963862778150033,0.37559273380114394,0.0026480408374070664,0.000568260143418427,-0.2042501065712059,0.00384334307676617,-0.21186369725356236,0.0026777065709721716,0.24463728393727133,0.0005355995499349187,-0.0009927659558248295,-0.0004652082007965601,-0.19571814062609766,0.3522926531269758
353,Ez1e9,1000000000.0,0.0007687859302204225,0.3755840924799597,0.0026467847857918492,0.0005683477211848542,-0.2043351845474824,0.003832554306510817,-0.2119387675028861,0.002679011500285108,0.24468070668262493,0.0005342968398866011,-0.0009870030954547723,-0.00046276741390318424,-0.19577756610075103,0.35239961898135186
354,Ez1e9,1000000000.0,0.0007419669402600748,0.37557619528996544,0.0026456362548845152,0.0005684166503273405,-0.20441281027474978,0.0038227292772942695,-0.2120072658589269,0.002680200508401784,0.24472034497905368,0.0005331376182719459,-0.0009817460283107955,-0.00046057419157698117,-0.19583182602945154,0.3524972868530128
355,Ez1e9,1000000000.0,0.0007159230839318687,0.3755689782875577,0.002644586013100708,0.0005684699142544184,-0.20448363743744963,0.003813779996004167,-0.2120697706666172,0.002681284053199853,0.24475652686381483,0.0005321054994628197,-0.0009769500275172835,-0.00045860239371054427,-0.19588137502425296,0.3525864750436553
356,Ez1e9,1000000000.0,0.0006906464721447014,0.375562382866804,0.002643625594206136,0.0005685100546995844,-0.20454826297482762,0.003805626669572884,-0.2121268096749533,0.0026822716434225175,0.2447895525660459,0.0005311860242843955,-0.0009725742937439633,-0.00045682873656520526,-0.19592662785593024,0.35266793014067443
357,Ez1e9,1000000000.0,0.0006661277556079814,0.3755563553431174,0.0026427472394229615,0.0005685392347246879,-0.20460723188557817,0.003798196921510358,-0.2121788644197844,0.0026831719234923215,0.24481969675225965,0.0005303664311021162,-0.0009685816196283016,-0.00045523247428854737,-0.19596796275690137,0.35274233296242247
358,Ez1e9,1000000000.0,0.0006423563105048546,0.3755508465692394,0.002641943844980628,0.0005685592927420504,-0.20466104165267512,0.0037914250866234846,-0.21222637418158297,0.002683992752418012,0.2448472106085525,0.0005296354528964751,-0.0009649380821149388,-0.0004537951156961067,-0.1960057246700539,0.352810304406097
359,Ez1e9,1000000000.0,0.0006193204103191186,0.3755458115727509,0.002641208910700628,0.0005685717893493935,-0.2047101463009513,0.003785251573971321,-0.2122697396505911,0.0026847412748374484,0.24487232376926865,0.000528983138981321,-0.0009616127580916577,-0.00045250017263824896,-0.1960402281483492,0.35287241066702857
360,Ez1e9,1000000000.0,0.0005970073836207568,0.3755412092187401,0.0026405364919106535,0.0005685780474238059,-0.2047549601256725,0.0037796222916025688,-0.21230932627685273,0.0026854239861176118,0.2448952461006219,0.0005284006977937274,-0.0009585774631666239,-0.0004513329366057936,-0.19607176001163784,0.35292916802094815
361,Ez1e9,1000000000.0,0.0005754037581447158,0.3755370018963644,0.0026399211544577946,0.0005685791865714222,-0.20479586111354026,0.0037744881272145344,-0.21234546733651655,0.0026860467916710474,0.24491616934795582,0.0005278803584879228,-0.0009558065120217722,-0.0004502802804930267,-0.19610058177618722,0.352981047197137
362,Ez1e9,1000000000.0,0.0005544953919664752,0.37553315522827274,0.0026393579327820098,0.0005685761527262523,-0.20483319407916917,0.003769804479222923,-0.21237846673765218,0.0026866150609250287,0.24493526865514986,0.0005274152491539287,-0.0009532764988586749,-0.0004493304827573439,-0.19612693187509078,0.3530284773751634
363,Ez1e9,1000000000.0,0.0005342675925917584,0.37552963780177606,0.002638842290980783,0.000568569743569235,-0.2048672735389557,0.0037655308332422924,-0.21240860158663127,0.0026871336763862517,0.24495270396448943,0.0005269992897061245,-0.0009509660964826931,-0.00044847307148875406,-0.1961510276867967,0.3530718498362341
364,Ez1e9,1000000000.0,0.0005147052247715389,0.37552642092057703,0.0026383700867592262,0.0005685606303457656,-0.20489838634288562,0.0037616303794654124,-0.21243612453456978,0.0026876070782217206,0.24496862130506028,0.0005266270977011672,-0.0009488558726165179,-0.0004476986861571782,-0.19617306738775894,0.3531115212979661
365,Ez1e9,1000000000.0,0.0004957928078416773,0.37552347837583855,0.002637937538134124,0.000568549376580937,-0.20492679408346837,0.003758069666876893,-0.21246126592190973,0.002688039304748786,0.2449831539774226,0.0005262939055413013,-0.0009469281220954239,-0.00044699895504033424,-0.19619323164399097,0.35314781695918374
366,Ez1e9,1000000000.0,0.00047751460336051266,0.37552078623536744,0.002637541192744699,0.0005685364541239536,-0.20495273529967406,0.0037548182906446646,-0.21248423573786424,0.0026884340291990164,0.24499642364197638,0.0005259954876942215,-0.0009451667136680035,-0.00044636638654971,-0.1962116851962598,0.35318103335326767
367,Ez1e9,1000000000.0,0.00045985469466067186,0.3755183226482881,0.0026371778990991216,0.0005685222568281827,-0.20497642749321315,0.003751848608735052,-0.21250522542109668,0.00268879459297223,0.2450085413185608,0.0005257280968715722,-0.0009435569497107698,-0.0004457942728671729,-0.196228578130933,0.3532114406356794
368,Ez1e9,1000000000.0,0.00044279705513675105,0.3755160676706709,0.0026368447821321084,0.0005685071123606978,-0.2049980689719964,0.003749135487599363,-0.21252440946172518,0.002689124036456176,0.2450196083020832,0.000525488407328518,-0.0009420854399905046,-0.0004452766044759889,-0.19624404732914694,0.3532392851924645
369,Ez1e9,1000000000.0,0.0004263256123447634,0.37551400309889293,0.002636539217992306,0.0005684912924622708,-0.20501784052903504,0.003746656069979079,-0.21254194692455447,0.0026894251257765364,0.24502971700296364,0.0005252734659102062,-0.0009407399844379259,-0.00044480799435128195,-0.19625821756616263,0.35326479161909274
370,Ez1e9,1000000000.0,0.0004104243041431199,0.3755121123201757,0.0026362588125852337,0.0005684750213531185,-0.20503590698444135,0.0037443895650988556,-0.2125579828020328,0.002689700378112482,0.24503895171697873,0.0005250806484017152,-0.0009395094673171189,-0.0004443836106889198,-0.196271202628457,0.3532881647312226
371,Ez1e9,1000000000.0,0.00039507712895023306,0.37551038017371263,0.002636001381104677,0.0005684584830203482,-0.20505241859130224,0.003742317058184845,-0.21257264926706937,0.0026899520842486964,0.24504738933071268,0.0005249076214446428,-0.0009383837601740282,-0.00044399911717116084,-0.19628310615240682,0.3533095910743323
372,Ez1e9,1000000000.0,0.0003802681872774327,0.37550879282850413,0.0026357649312385724,0.0005684418275444755,-0.20506751231937567,0.003740421339949813,-0.21258606677462116,0.0026901823296598404,0.2450550999658545,0.0005247523084407316,-0.0009373536351051672,-0.0004436506199159428,-0.1962940226776667,0.3533292408198001
373,Ez1e9,1000000000.0,0.0003659817213162442,0.3755073376649609,0.0026355476450301927,0.0005684251766456072,-0.2050813130212211,0.0037386867500067145,-0.21259834512726145,0.0026903930124331,0.24506214756968117,0.0005246128604316689,-0.0009364106836161927,-0.0004433346203553441,-0.1963040384259484,0.3533472691667071
374,Ez1e9,1000000000.0,0.0003522021495994676,0.3755060031685283,0.0026353478634326957,0.0005684086279763913,-0.20509393450544022,0.00373709903465175,-0.21260958442064742,0.002690585860459058,0.24506859045536303,0.0005244876300052962,-0.0009355472432394372,-0.0004430479733491808,-0.19631323190895664,0.35336381743612194
375,Ez1e9,1000000000.0,0.00033891409393282945,0.37550477883701094,0.002635164073864078,0.0005683922590446498,-0.20510548051305844,0.0037356452201576613,-0.21261987587089498,0.0026907624473706355,0.24507448179454178,0.0005243751478728523,-0.0009347563322919001,-0.00044278784990856674,-0.1963216748084115,0.3533790146551407
376,Ez1e9,1000000000.0,0.00032610240655514544,0.3755036550878318,0.0026349948955177145,0.0005683761306444228,-0.20511604560308822,0.0037343134951222995,-0.21262930264130933,0.002690924205653809,0.24507987006901077,0.0005242741032735479,-0.0009340315878195217,-0.0004425517040407956,-0.196329432377882,0.3533929782801876
377,Ez1e9,1000000000.0,0.00031375218981086195,0.37550262318177596,0.002634839069585236,0.0005683602895027037,-0.2051257159687781,0.0037330931062097435,-0.212637940516329,0.0026910724402353812,0.2450847994818014,0.0005241833254890778,-0.0009333672118335609,-0.000442337243224744,-0.1963365641744582,0.3534058155140247
378,Ez1e9,1000000000.0,0.00030184881546740927,0.3755016751462505,0.002634695447230386,0.0005683447708488313,-0.20513457017310208,0.0037319742616636533,-0.21264585858444246,0.0026912083392862584,0.2450893103337206,0.0005241017685898307,-0.000932757920087646,-0.0004421424021029655,-0.1963431245367946,0.3534176241662303
379,Ez1e9,1000000000.0,0.00029037794105613024,0.37550080370715205,0.0026345629797377753,0.0005683296001670025,-0.2051426798282773,0.003730948043471422,-0.21265311983458007,0.002691332984943999,0.24509343936744582,0.0005240284975132602,-0.0009321988959617143,-0.0004419653190349763,-0.19634916291911844,0.3534284932544132
380,Ez1e9,1000000000.0,0.0002793255202547251,0.3755000022312589,0.002634440711185379,0.0005683147949466894,-0.2051501102124051,0.0037300063298662577,-0.21265978166505117,0.0026914473633814096,0.24509722008028273,0.0005239626753291038,-0.0009316857500597912,-0.00044180431516108827,-0.19635472452099026,0.3534385041377825
381,Ez1e9,1000000000.0,0.0002686778150324809,0.37549926466563743,0.0026343277684419434,0.0005683003662545806,-0.20515692082647669,0.0037291417222252744,-0.21266589641961026,0.002691552372594409,0.24510068301115828,0.0005239035530267796,-0.000931214480784776,-0.00044165787573281117,-0.1963598504617945,0.3534477308312301
382,Ez1e9,1000000000.0,0.0002584214018596376,0.37549858549080295,0.0026342233556658546,0.0005682863197932582,-0.2051631659106231,0.0037283474811468445,-0.21267151179644334,0.0026916488311577638,0.245103856000953,0.0005238504592784349,-0.0009307814411795399,-0.0004415246334342058,-0.19636457834461968,0.3534562410203154
383,Ez1e9,1000000000.0,0.0002485431796699078,0.37549795966952865,0.002634126745688647,0.0005682726570475465,-0.20516889490649398,0.0037276174658542093,-0.21267667129993273,0.002691737484529652,0.2451067644316084,0.0005238027925790025,-0.0009303833059892,-0.00044140335347239907,-0.19636894236522967,0.35346409625741343
384,Ez1e9,1000000000.0,0.0002390303723616427,0.3754973826085951,0.0026340372757639842,0.0005682593759924151,-0.2051741528869542,0.003726946081634587,-0.21268141457317552,0.002691819012441983,0.24510943144266967,0.0005237600130840933,-0.0009300170444078869,-0.00044129292024330894,-0.19637297381672203,0.3534713528700997
385,Ez1e9,1000000000.0,0.00022987053344197816,0.37549685011543116,0.0026339543400824353,0.0005682464719413522,-0.2051789809394783,0.0037263282295430574,-0.21268577778024894,0.002691894033960608,0.24511187813037916,0.0005237216365774733,-0.0009296798925122825,-0.00044119232539766294,-0.19637670114387562,0.35347806205897614
386,Ez1e9,1000000000.0,0.00022105154559512452,0.3754963583670283,0.002633877386556806,0.0005682339379996293,-0.20518341652383498,0.003725759263188217,-0.21268979387528106,0.002691963113748815,0.24511412372766078,0.0005236872279169011,-0.000929369330902222,-0.0004411006571546633,-0.19638015039820084,0.35348427071676153
387,Ez1e9,1000000000.0,0.00021256162270177903,0.3754959038731245,0.0026338059102816664,0.0005682217656963963,-0.2051874937898039,0.003725234946919338,-0.21269349292689269,0.002692026766103546,0.24511618576983088,0.000523656396418796,-0.0009290830615897503,-0.0004410170907255385,-0.19638334524722495,0.3534900214450049
388,Ez1e9,1000000000.0,0.00020438930710675596,0.3754954834510853,0.00263373945117827,0.0005682099452545971,-0.20519124387497817,0.0037247514203112425,-0.21269690233460975,0.0026920854602883633,0.24511808024410514,0.0005236287905552805,-0.0009288189896951931,-0.0004409408797275336,-0.19638630738796986,0.35349535329834575
389,Ez1e9,1000000000.0,0.00019652346958265454,0.37549509419454963,0.0026336775882435434,0.0005681984660674054,-0.20519469516788816,0.003724305163347933,-0.21270004710519158,0.0026921396237260097,0.2451198217274892,0.0005236040944411042,-0.0009285752040334626,-0.00044087134847989296,-0.19638905651918148,0.3535003017345267
390,Ez1e9,1000000000.0,0.0001889533048171077,0.3754947334532759,0.0026336199379065283,0.0005681873168371635,-0.20519787355602215,0.003723892967256338,-0.21270295002537265,0.002692189646561411,0.2451214235109009,0.0005235820235074752,-0.0009283499621700808,-0.00044080788508809454,-0.19639161071989344,0.3535048992958082
391,Ez1e9,1000000000.0,0.00018166832979077396,0.37549439880634383,0.002633566148937551,0.0005681764859407749,-0.20520080264358798,0.0037235119054668158,-0.21270563189814984,0.002692235884158915,0.24512289771389584,0.0005235623218484034,-0.0009281416740761709,-0.0004407499352309439,-0.19639398639129024,0.3535091755043224
392,Ez1e9,1000000000.0,0.0001746583779130284,0.37549408804612716,0.002633515901392853,0.0005681659614758497,-0.20520350395816062,0.0037231593096863375,-0.2127081116793349,0.002692278661027291,0.24512425538766247,0.0005235447586595555,-0.0009279488899681045,-0.0004406969965767632,-0.19639619860586655,0.3535131574905598
393,Ez1e9,1000000000.0,0.00016791359619910962,0.37549379915529735,0.0026334689020761043,0.0005681557315474243,-0.20520599713076473,0.0037228327456334887,-0.21271040668050994,0.002692318272743797,0.24512550661047047,0.0005235291262564612,-0.0009277702865100128,-0.0004406486137612123,-0.19639826106566963,0.35351686991820536
394,Ez1e9,1000000000.0,0.00016142443924510586,0.3754935302927995,0.0026334248834516765,0.0005681457841830359,-0.2052083000688687,0.003722529992770902,-0.21271253268653056,0.0026923549892286062,0.24512666057359817,0.0005235152372651888,-0.0009276046564657517,-0.00044060437386861243,-0.19640018624731975,0.35352033524517557
395,Ez1e9,1000000000.0,0.0001551816626730873,0.37549327977923563,0.0026333836015849654,0.0005681361076735306,-0.20521042910534854,0.003722249026122462,-0.21271450408756892,0.0026923890568423293,0.24512772565934637,0.0005235029225563671,-0.0009274508987769332,-0.00044056390235644357,-0.19640198564062375,0.35352357415312274
