step,Ez_V_per_m,Pz_mode_A,P_C_per_m2
507,-802500000.0,0.18527016806861105,-0.33348630252349987
508,-810000000.0,0.18571515115999632,-0.33428727208799336
509,-817500000.0,0.18615894132498467,-0.33508609438497244
510,-825000000.0,0.18660154362566025,-0.3358827785261885
511,-832500000.0,0.1870429635286331,-0.33667733435153957
512,-840000000.0,0.18748320686833025,-0.33746977236299447
513,-847500000.0,0.18792227924242297,-0.33826010263636136
514,-855000000.0,0.18836018663423099,-0.33904833594161576
515,-862500000.0,0.18879693536873,-0.339834483663714
516,-870000000.0,0.18923253158417175,-0.34061855685150916
517,-877500000.0,0.18966698157440604,-0.3414005668339309
518,-885000000.0,0.1900967426164405,-0.3421741367095929
519,-892500000.0,0.19053191922810153,-0.34295745461058275
520,-900000000.0,0.19096335957396227,-0.3437340472331321
521,-907500000.0,0.19138989303771117,-0.3445018074678801
522,-915000000.0,0.19182164769090304,-0.3452789658436255
523,-922500000.0,0.1922463453342643,-0.3460434216016757
524,-930000000.0,0.19267589514285244,-0.3468166112571344
525,-937500000.0,0.19309846397138875,-0.34757723514849975
526,-945000000.0,0.19352579353129548,-0.3483464283563319
527,-952500000.0,0.19394625603216378,-0.34910326085789484
528,-960000000.0,0.19437139464363895,-0.3498685103585501
529,-967500000.0,0.19478977962839011,-0.3506216033311022
530,-975000000.0,0.19520954649421557,-0.35137718368958804
531,-982500000.0,0.19563177839454987,-0.35213720111018976
532,-990000000.0,0.19604714192097988,-0.3528848554577638
533,-997500000.0,0.19646382260717887,-0.353634880692922
534,-1005000000.0,0.1968797867803466,-0.3543836162046239
535,-1012500000.0,0.19729477905375262,-0.3551306022967547
536,-1020000000.0,0.197708772645351,-0.3558757907616318
537,-1027500000.0,0.1981217712016083,-0.35661918816289495
538,-1035000000.0,0.19853378198381438,-0.3573608075708659
539,-1042500000.0,0.1989448128165039,-0.358100663069707
540,-1050000000.0,0.19935487152629883,-0.3588387687473379
541,-1057500000.0,0.19976396592427792,-0.3595751386637003
542,-1065000000.0,0.20017210427285378,-0.3603097876911368
543,-1072500000.0,0.20057929458247922,-0.3610427302484626
544,-1080000000.0,0.20098554486511,-0.361773980757198
545,-1087500000.0,0.20139086300688464,-0.3625035534123924
546,-1095000000.0,0.20179525689927874,-0.36323146241870174
547,-1102500000.0,0.20219873480024841,-0.3639577226404472
548,-1110000000.0,0.20260130472073748,-0.36468234849732745
549,-1117500000.0,0.20300297465774966,-0.3654053543839494
550,-1125000000.0,0.20340375255500498,-0.36612675459900895
551,-1132500000.0,0.20380364607583984,-0.36684656293651174
552,-1140000000.0,0.20420266354274344,-0.3675647943769382
553,-1147500000.0,0.2046008128823738,-0.3682814631882729
554,-1155000000.0,0.20499810201515956,-0.3689965836272872
555,-1162500000.0,0.20539453883861375,-0.3697101699095048
556,-1170000000.0,0.20579013098188517,-0.3704222357673933
557,-1177500000.0,0.20618488641340532,-0.3711327955441296
558,-1185000000.0,0.20657881308238507,-0.37184186354829313
559,-1192500000.0,0.20696916687276717,-0.3725445003709809
560,-1200000000.0,0.20736383399543443,-0.37325490119178195
561,-1207500000.0,0.20775558225744467,-0.37396004806340044
562,-1215000000.0,0.208143614618129,-0.3746585063126322
563,-1222500000.0,0.208535842056582,-0.3753645157018476
564,-1230000000.0,0.20892256303177587,-0.37606061345719655
565,-1237500000.0,0.20931322811220524,-0.37676381060196945
566,-1245000000.0,0.2096984460165643,-0.3774572028298157
567,-1252500000.0,0.2100875523676547,-0.3781575942617785
568,-1260000000.0,0.21047129295259165,-0.378848327314665
569,-1267500000.0,0.21085887037014528,-0.3795459666662615
570,-1275000000.0,0.2112411624256419,-0.3802340923661554
571,-1282500000.0,0.2116247050966013,-0.38092446917388234
572,-1290000000.0,0.21200775274777073,-0.3816139549459873
573,-1297500000.0,0.2123901129520838,-0.3823022033137508
574,-1305000000.0,0.21277176972774378,-0.3829891855099388
575,-1312500000.0,0.21315272707529198,-0.38367490873552557
576,-1320000000.0,0.21353299191667335,-0.384359385450012
577,-1327500000.0,0.21391257128232571,-0.3850426283081863
578,-1335000000.0,0.21429147216886052,-0.38572464990394895
579,-1342500000.0,0.2146697015447297,-0.38640546278051346
580,-1350000000.0,0.21504726634023233,-0.3870850794124182
581,-1357500000.0,0.21542417344365203,-0.38776351219857363
582,-1365000000.0,0.21580042942755512,-0.3884407729695992
583,-1372500000.0,0.21617604129875265,-0.38911687433775477
584,-1380000000.0,0.21655101588153636,-0.3897918285867655
585,-1387500000.0,0.2169253598879931,-0.3904656477983876
586,-1395000000.0,0.21729907998332348,-0.39113834396998226
587,-1402500000.0,0.21767218278726141,-0.39180992901707057
588,-1410000000.0,0.2180446748742108,-0.3924804147735795
589,-1417500000.0,0.21841656263070933,-0.39314981273527677
590,-1425000000.0,0.2187878524910589,-0.393818134483906
591,-1432500000.0,0.21915855108887233,-0.39448539195997023
592,-1440000000.0,0.2195286648196173,-0.39515159667531113
593,-1447500000.0,0.2198982000318934,-0.3958167600574081
594,-1455000000.0,0.22026475574116453,-0.3964765603340962
595,-1462500000.0,0.22063524499723536,-0.39714344099502363
596,-1470000000.0,0.22100329656907852,-0.3978059338243414
597,-1477500000.0,0.22136824038328703,-0.39846283268991667
598,-1485000000.0,0.2217370372828104,-0.39912666710905875
599,-1492500000.0,0.22210110361627977,-0.3997819865093036
600,-1500000000.0,0.22246882337947765,-0.4004438820830598
601,-1492500000.0,0.2221845386110973,-0.3999321694999751
602,-1485000000.0,0.22181220433374843,-0.3992619678007472
603,-1477500000.0,0.22142380045925955,-0.3985628408266672
604,-1470000000.0,0.2210571192594114,-0.39790281466694055
605,-1462500000.0,0.2206922906996453,-0.39724612325936154
606,-1455000000.0,0.2203271351317526,-0.39658884323715465
607,-1447500000.0,0.2199591063221742,-0.39592639137991353
608,-1440000000.0,0.21959485847346602,-0.3952707452522388
609,-1432500000.0,0.2192258173913025,-0.3946064713043445
610,-1425000000.0,0.21886038673361807,-0.39394869612051253
611,-1417500000.0,0.2184900744361638,-0.3932821339850949
612,-1410000000.0,0.2181234152693735,-0.39262214748487234
613,-1402500000.0,0.21775180604420766,-0.3919532508795738
614,-1395000000.0,0.2173815002881199,-0.3912867005186158
615,-1387500000.0,0.2170131602433615,-0.39062368843805073
616,-1380000000.0,0.2166395870193406,-0.3899512566348131
617,-1372500000.0,0.21626731119498194,-0.3892811601509675
618,-1365000000.0,0.21589457590815544,-0.3886102366346798
619,-1357500000.0,0.2155211907274004,-0.3879381433093207
620,-1350000000.0,0.21514712971373812,-0.3872648334847286
621,-1342500000.0,0.2147723845764371,-0.3865902922375868
622,-1335000000.0,0.21439694897916178,-0.38591450816249123
623,-1327500000.0,0.2140208167971145,-0.3852374702348061
624,-1320000000.0,0.21364398157876552,-0.38455916684177793
625,-1312500000.0,0.21326643745537818,-0.38387958741968076
626,-1305000000.0,0.21288817822781694,-0.3831987208100705
627,-1297500000.0,0.21250919762457596,-0.3825165557242367
628,-1290000000.0,0.21212948932028058,-0.3818330807765051
629,-1282500000.0,0.21174904693710497,-0.38114828448678895
630,-1275000000.0,0.21136786404548047,-0.38046215528186483
631,-1267500000.0,0.2109859341648401,-0.3797746814967122
632,-1260000000.0,0.2106032507644387,-0.37908585137598966
633,-1252500000.0,0.21021980726423542,-0.3783956530756238
634,-1245000000.0,0.2098355970358317,-0.37770407466449707
635,-1237500000.0,0.20945061340346297,-0.37701110412623334
636,-1230000000.0,0.2090648496450433,-0.37631672936107796
637,-1222500000.0,0.2086757092984438,-0.3756162767371989
638,-1215000000.0,0.20829064386492224,-0.37492315895686007
639,-1207500000.0,0.207902769933196,-0.37422498587975284
640,-1200000000.0,0.2075111951035777,-0.3735201511864399
641,-1192500000.0,0.2071237613649556,-0.3728227704569201
642,-1185000000.0,0.20673075683619574,-0.37211536230515235
643,-1177500000.0,0.20634173574312814,-0.3714151243376307
644,-1170000000.0,0.20594703186066604,-0.3707046573491989
645,-1162500000.0,0.20555636975793165,-0.370001465564277
646,-1155000000.0,0.20515993389108578,-0.36928788100395443
647,-1147500000.0,0.2047648142380313,-0.36857666562845637
648,-1140000000.0,0.20437188222781766,-0.3678693880100718
649,-1132500000.0,0.2039728250634403,-0.36715108511419253
650,-1125000000.0,0.2035750801101699,-0.3664351441983058
651,-1117500000.0,0.2031766981592264,-0.3657180566866075
652,-1110000000.0,0.20277745140884618,-0.3649994125359231
653,-1102500000.0,0.2023773069364294,-0.36427915248557297
654,-1095000000.0,0.2019762542924639,-0.36355725772643505
655,-1087500000.0,0.201574285727458,-0.3628337143094244
656,-1080000000.0,0.20117139384922483,-0.3621085089286047
657,-1072500000.0,0.20076757132228484,-0.36138162838011273
658,-1065000000.0,0.20036281082210444,-0.360653059479788
659,-1057500000.0,0.19995710502695763,-0.35992278904852376
660,-1050000000.0,0.19955044661751936,-0.35919080391153485
661,-1042500000.0,0.1991428282787809,-0.35845709090180566
662,-1035000000.0,0.19873424270287957,-0.3577216368651832
663,-1027500000.0,0.19832468259236125,-0.35698442866625024
664,-1020000000.0,0.19791414066369467,-0.3562454531946504
665,-1012500000.0,0.19750260965096605,-0.3555046973717389
666,-1005000000.0,0.197090082309726,-0.3547621481575068
667,-997500000.0,0.1966765514209802,-0.3540177925577644
668,-990000000.0,0.19626200979531994,-0.3532716176315759
669,-982500000.0,0.19584645027719394,-0.3525236104989491
670,-975000000.0,0.19542986574932136,-0.35177375834877844
671,-967500000.0,0.19501224913724902,-0.35102204844704826
672,-960000000.0,0.1945935934820423,-0.35026846826767616
673,-952500000.0,0.19417389206599642,-0.34951300571879357
674,-945000000.0,0.19375313764469315,-0.3487556477604477
675,-937500000.0,0.1933280572373941,-0.3479905030273094
676,-930000000.0,0.1929079593860707,-0.3472343268949273
677,-922500000.0,0.19248438222053482,-0.3464718879969627
678,-915000000.0,0.19205604194260778,-0.34570087549669404
679,-907500000.0,0.19163278234605846,-0.34493900822290524
680,-900000000.0,0.19120254599048736,-0.34416458278287726
681,-892500000.0,0.19077718690132459,-0.3433989364223843
682,-885000000.0,0.19034469958956343,-0.3426204592612142
683,-877500000.0,0.18991717574442293,-0.3418509163399613
684,-870000000.0,0.18948240593121607,-0.3410683306761889
685,-862500000.0,0.18905269318443121,-0.3402948477319762
686,-855000000.0,0.18861561630882873,-0.3395081093558917
687,-847500000.0,0.1881800782188045,-0.3387241407938481
688,-840000000.0,0.18774739505463567,-0.3379453110983442
689,-832500000.0,0.1873068679078035,-0.33715236223404627
690,-825000000.0,0.18686787833590118,-0.3363621810046221
691,-817500000.0,0.1864280935492011,-0.335570568388562
692,-810000000.0,0.1859871971331113,-0.33477695483960035
693,-802500000.0,0.185545141819587,-0.3339812552752566
694,-795000000.0,0.18510191708952722,-0.333183450761149
695,-787500000.0,0.184657517724676,-0.33238353190441683
696,-780000000.0,0.18421193946859646,-0.3315814910434736
697,-772500000.0,0.18376517840592602,-0.3307773211306668
698,-765000000.0,0.1833172313083977,-0.32997101635511583
699,-757500000.0,0.18286809429961542,-0.3291625697393078
700,-750000000.0,0.18241776419078654,-0.3283519755434158
701,-742500000.0,0.18196623803163248,-0.32753922845693845
702,-735000000.0,0.18151351312901132,-0.32672432363222037
703,-727500000.0,0.18105958705168712,-0.32590725669303683
704,-720000000.0,0.18060445763799582,-0.32508802374839246
705,-712500000.0,0.18014812300395003,-0.32426662140711005
706,-705000000.0,0.17969058155138862,-0.3234430467924995
707,-697500000.0,0.1792318320174381,-0.3226172976313886
708,-690000000.0,0.17877187375806902,-0.32178937276452424
709,-682500000.0,0.1783107056832841,-0.3209592702299114
710,-675000000.0,0.17784420891413666,-0.320119576045446
711,-667500000.0,0.17738403237094474,-0.31929125826770055
712,-660000000.0,0.17691976950899477,-0.3184555851161906
713,-652500000.0,0.17644961709535842,-0.31760931077164517
714,-645000000.0,0.17598590926048868,-0.3167746366688796
715,-637500000.0,0.17551374761192,-0.315924745701456
716,-630000000.0,0.17504775512766643,-0.3150859592297996
717,-622500000.0,0.1745731377910251,-0.3142316480238452
718,-615000000.0,0.1741004319273991,-0.3133807774693184
719,-607500000.0,0.17363139847992215,-0.3125365172638599
720,-600000000.0,0.17315317920014445,-0.31167572256026
721,-592500000.0,0.17267687742111582,-0.3108183793580085
722,-585000000.0,0.17219986488316186,-0.30995975678969134
723,-577500000.0,0.171721744347978,-0.3090991398263604
724,-570000000.0,0.1712424583886421,-0.3082364250995558
725,-562500000.0,0.17076200248915835,-0.30737160448048506
726,-555000000.0,0.17028038028398929,-0.30650468451118074
727,-547500000.0,0.1697975974601995,-0.3056356754283591
728,-540000000.0,0.16931366037789308,-0.30476458868020756
729,-532500000.0,0.1688285758652116,-0.3038914365573809
730,-525000000.0,0.16834235117940474,-0.30301623212292855
731,-517500000.0,0.16785499399781872,-0.30213898919607374
732,-510000000.0,0.16736651279032166,-0.30125972302257903
733,-502500000.0,0.16687232707107907,-0.30037018872794236
734,-495000000.0,0.16638537100855863,-0.29949366781540554
735,-487500000.0,0.16588954825570568,-0.2986011868602702
736,-480000000.0,0.16540055924875552,-0.29772100664775997
737,-472500000.0,0.16490253437061686,-0.29682456186711037
738,-465000000.0,0.16440674676591716,-0.2959321441786509
739,-457500000.0,0.16391042864188562,-0.29503877155539415
740,-450000000.0,0.1634131515551357,-0.29414367279924425
741,-442500000.0,0.16291485658544425,-0.2932467418537997
742,-435000000.0,0.16241554417935006,-0.2923479795228301
743,-427500000.0,0.1619152247559701,-0.2914474045607462
744,-420000000.0,0.16141391070770425,-0.29054503927386766
745,-412500000.0,0.16091161534178422,-0.2896409076152116
746,-405000000.0,0.16040835202510417,-0.28873503364518754
747,-397500000.0,0.1599041342886885,-0.2878274417196393
748,-390000000.0,0.15939427052494692,-0.2869096869449045
749,-382500000.0,0.15889201613224602,-0.28600562903804283
750,-375000000.0,0.1583809158230714,-0.2850856484815285
751,-367500000.0,0.1578722607826666,-0.2841700694087999
752,-360000000.0,0.15736325940201393,-0.2832538669236251
753,-352500000.0,0.15685348044810288,-0.2823362648065852
754,-345000000.0,0.1563428673556227,-0.28141716124012084
755,-337500000.0,0.15583142393619884,-0.2804965630851579
756,-330000000.0,0.15531916403009832,-0.279574495254177
757,-322500000.0,0.15480610380554477,-0.2786509868499806
758,-315000000.0,0.15429225890919715,-0.27772606603655486
759,-307500000.0,0.15377300014416495,-0.27679140025949694
760,-300000000.0,0.15326142171356136,-0.27587055908441044
761,-292500000.0,0.15274127089071038,-0.2749342876032787
762,-285000000.0,0.1522237067370206,-0.2740026721266371
763,-277500000.0,0.15170596458427893,-0.2730707362517021
764,-270000000.0,0.1511876225422092,-0.27213772057597657
765,-262500000.0,0.15066862693104316,-0.2712035284758777
766,-255000000.0,0.150148982628828,-0.2702681687318904
767,-247500000.0,0.14962422143715892,-0.2693235985868861
768,-240000000.0,0.14910699675311578,-0.2683925941556084
769,-232500000.0,0.14858158048495962,-0.2674468448729273
770,-225000000.0,0.1480587912403157,-0.2665058242325683
771,-217500000.0,0.14753592760508424,-0.26556466968915166
772,-210000000.0,0.14701258873198547,-0.26462265971757387
773,-202500000.0,0.14648872438118393,-0.2636797038861311
774,-195000000.0,0.1459600447762864,-0.26272808059731556
775,-187500000.0,0.14543868818349392,-0.2617896387302891
776,-180000000.0,0.14490953666325132,-0.26083716599385237
777,-172500000.0,0.14438301111852758,-0.25988942001334964
778,-165000000.0,0.14385648366276874,-0.25894167059298373
779,-157500000.0,0.1433295751379563,-0.25799323524832135
780,-150000000.0,0.14279814862634696,-0.25703666752742454
781,-142500000.0,0.14226970765339758,-0.2560854737761157
782,-135000000.0,0.14174134035598568,-0.25513441264077424
783,-127500000.0,0.1412126426701029,-0.2541827568061852
784,-120000000.0,0.14067970146753228,-0.2532234626415581
785,-112500000.0,0.14015346892294633,-0.2522762440613034
786,-105000000.0,0.13962022251925862,-0.25131640053466553
787,-97500000.0,0.13908946948603182,-0.2503610450748573
788,-90000000.0,0.1385551022165042,-0.24939918398970753
789,-82500000.0,0.1380235282864397,-0.2484423509155915
790,-75000000.0,0.13749202703403296,-0.24748564866125933
791,-67500000.0,0.13696025018465263,-0.24652845033237475
792,-60000000.0,0.13642469774282998,-0.24556445593709397
793,-52500000.0,0.1358917572575437,-0.24460516306357868
794,-45000000.0,0.13535886606965192,-0.24364595892537347
795,-37500000.0,0.1348224448604214,-0.2426804007487585
796,-30000000.0,0.13428849943800958,-0.24171929898841724
797,-22500000.0,0.13375457537502977,-0.24075823567505358
798,-15000000.0,0.1332172978018734,-0.23979113604337216
799,-7500000.0,0.13268235427381614,-0.23882823769286907
800,0.0,0.13214449253000257,-0.23786008655400465
801,7500000.0,0.13160885048632393,-0.23689593087538308
802,15000000.0,0.13107042202001634,-0.2359267596360294
803,22500000.0,0.13053406760129435,-0.23496132168232983
804,30000000.0,0.12999504071271967,-0.2339910732828954
805,37500000.0,0.1294579455967217,-0.23302430207409905
806,45000000.0,0.12891827828066346,-0.23205290090519423
807,52500000.0,0.12838040424313335,-0.23108472763764004
808,60000000.0,0.1278400442873699,-0.2301120797172658
809,67500000.0,0.12729915601220532,-0.22913848082196958
810,75000000.0,0.1267579034360219,-0.22816422618483942
811,82500000.0,0.12621822778113118,-0.2271928100060361
812,90000000.0,0.1256763253356032,-0.22621738560408575
813,97500000.0,0.12513385549843004,-0.22524093989717406
814,105000000.0,0.1245909267365786,-0.22426366812584148
815,112500000.0,0.12404595196877194,-0.2232827135437895
816,120000000.0,0.12350343743422212,-0.22230618738159982
817,127500000.0,0.1229576683933912,-0.22132380310810418
818,135000000.0,0.12241257663936987,-0.22034263795086578
819,142500000.0,0.12186574268836323,-0.2193583368390538
820,150000000.0,0.12131939810217146,-0.21837491658390865
821,157500000.0,0.12077139095284434,-0.2173885037151198
822,165000000.0,0.12022180659086534,-0.21639925186355763
823,172500000.0,0.11967238108230296,-0.21541028594814535
824,180000000.0,0.11912221484047913,-0.21441998671286244
825,187500000.0,0.11856998655514091,-0.21342597579925363
826,195000000.0,0.1180174966166917,-0.21243149391004507
827,202500000.0,0.11746324353873082,-0.21143383836971547
828,210000000.0,0.11690808203375527,-0.2104345476607595
829,217500000.0,0.11635160535682726,-0.20943288964228907
830,225000000.0,0.11579335459198445,-0.20842803826557202
831,232500000.0,0.11523336747121685,-0.20742006144819033
832,240000000.0,0.11467125234496982,-0.20640825422094566
833,247500000.0,0.11410588680165941,-0.20539059624298694
834,255000000.0,0.11353414531004298,-0.20436146155807736
835,262500000.0,0.11293959524623526,-0.20329127144322348
836,270000000.0,0.11211112398509375,-0.20180002317316875
837,277500000.0,0.11120995240493642,-0.20017791432888557
838,285000000.0,0.11073299943796205,-0.1993193989883317
839,292500000.0,0.11018789599215503,-0.19833821278587907
840,300000000.0,0.10962658168073089,-0.1973278470253156
841,307500000.0,0.10906021807746559,-0.19630839253943808
842,315000000.0,0.1084976721543598,-0.19529580987784764
843,322500000.0,0.1079280516554723,-0.19427049297985013
844,330000000.0,0.10735504478382532,-0.19323908061088557
845,337500000.0,0.1067725834296599,-0.19219065017338782
846,345000000.0,0.10619270942507325,-0.19114687696513186
847,352500000.0,0.1056114241226106,-0.1901005634206991
848,360000000.0,0.10502769893000871,-0.1890498580740157
849,367500000.0,0.10444117981679321,-0.18799412367022778
850,375000000.0,0.10384439240895105,-0.18691990633611189
851,382500000.0,0.10325011354668964,-0.18585020438404137
852,390000000.0,0.10265357028514051,-0.1847764265132529
853,397500000.0,0.10205365861791182,-0.1836965855122413
854,405000000.0,0.10145004948316202,-0.18261008906969164
855,412500000.0,0.10083550860793432,-0.18150391549428177
856,420000000.0,0.10022190403438015,-0.18039942726188427
857,427500000.0,0.09960508335252055,-0.179289150034537
858,435000000.0,0.09897689328699794,-0.1781584079165963
859,442500000.0,0.09834888029286191,-0.17702798452715146
860,450000000.0,0.09771680495273496,-0.17589024891492294
861,457500000.0,0.09707238927333568,-0.17473030069200424
862,465000000.0,0.09642715637096716,-0.17356888146774088
863,472500000.0,0.09576981031042804,-0.17238565855877047
864,480000000.0,0.09511100931492072,-0.1711998167668573
865,487500000.0,0.09444622021516387,-0.17000319638729497
866,495000000.0,0.09376680109974131,-0.16878024197953437
867,502500000.0,0.09307719685394694,-0.1675389543371045
868,510000000.0,0.09238493082438215,-0.16629287548388788
869,517500000.0,0.0916773857012749,-0.16501929426229484
870,525000000.0,0.09095777420548548,-0.16372399356987388
871,532500000.0,0.09023317383728055,-0.162419712907105
872,540000000.0,0.08949056277055406,-0.16108301298699731
873,547500000.0,0.08873276259586751,-0.15971897267256152
874,555000000.0,0.08795943540691663,-0.15832698373244994
875,562500000.0,0.08716929212073944,-0.156904725817331
876,570000000.0,0.08636061709277462,-0.15544911076699433
877,577500000.0,0.08552408255124494,-0.1539433485922409
878,585000000.0,0.08466972484536124,-0.15240550472165024
879,592500000.0,0.08378329230011086,-0.15080992614019956
880,600000000.0,0.08286540400486087,-0.14915772720874956
881,607500000.0,0.08190526026003474,-0.14742946846806254
882,615000000.0,0.08090980573294801,-0.14563765031930642
883,622500000.0,0.07985282083815014,-0.14373507750867026
884,630000000.0,0.07873355975621209,-0.14172040756118176
885,637500000.0,0.07753237232874775,-0.13955827019174596
886,645000000.0,0.07621843185930732,-0.13719317734675318
887,652500000.0,0.07474594288162854,-0.13454269718693138
888,660000000.0,0.07301576917854175,-0.13142838452137515
889,667500000.0,0.0707954084989342,-0.12743173529808158
890,675000000.0,0.06449931069067485,-0.11609875924321474
891,682500000.0,-0.17795527741616263,0.32031949934909276
892,690000000.0,-0.17842386779371247,0.32116296202868244
893,697500000.0,-0.17890477061951546,0.32202858711512783
894,705000000.0,-0.1793742489939002,0.32287364818902037
895,712500000.0,-0.17983623646930888,0.323705225644756
896,720000000.0,-0.1803000601481181,0.3245401082666126
897,727500000.0,-0.18075516711227815,0.3253593008021007
898,735000000.0,-0.1812118282707107,0.32618129088727926
899,742500000.0,-0.18166767416008822,0.3270018134881588
900,750000000.0,-0.1821223522696801,0.3278202340854242
901,757500000.0,-0.18257581274524148,0.32863646294143467
902,765000000.0,-0.18302805074263367,0.32945049133674065
903,772500000.0,-0.18347906869153446,0.33026232364476205
904,780000000.0,-0.18392887053228227,0.3310719669581081
905,787500000.0,-0.1843774600085234,0.33187942801534215
906,795000000.0,-0.18482484194983428,0.33268471550970174
907,802500000.0,-0.18527102087607392,0.33348783757693307
908,810000000.0,-0.18571600152710493,0.3342888027487889
909,817500000.0,-0.18615978924064416,0.3350876206331595
910,825000000.0,-0.18660238907969728,0.3358843003434551
911,832500000.0,-0.18704380651169542,0.3366788517210518
912,840000000.0,-0.1874840473717981,0.3374712852692366
913,847500000.0,-0.18792311725850144,0.3382616110653026
914,855000000.0,-0.1883610221558591,0.3390498398805464
915,862500000.0,-0.1887977683894967,0.33983598310109403
916,870000000.0,-0.18923336209838615,0.3406200517770951
917,877500000.0,-0.1896678095770694,0.34140205723872497
918,885000000.0,-0.19009756818199974,0.34217562272759955
919,892500000.0,-0.19053274222647856,0.3429589360076614
920,900000000.0,-0.19096418005676302,0.34373552410217345
921,907500000.0,-0.1913907110725277,0.34450327993054985
922,915000000.0,-0.19182246315157664,0.34528043367283795
923,922500000.0,-0.1922471583533472,0.34604488503602493
924,930000000.0,-0.19267670558407135,0.3468180700513284
925,937500000.0,-0.1930992719510462,0.3475786895118832
926,945000000.0,-0.1935265989336959,0.3483478780806526
927,952500000.0,-0.19394705899088258,0.34910470618358863
928,960000000.0,-0.19437219502771275,0.34986995104988294
929,967500000.0,-0.1947905775533887,0.35062303959609964
930,975000000.0,-0.19521034192717318,0.35137861546891175
931,982500000.0,-0.19563257126751368,0.35213862828152465
932,990000000.0,-0.19604793233926138,0.3528862782106705
933,997500000.0,-0.1964646105409001,0.35363629897362014
934,1005000000.0,-0.19688057222494523,0.3543850300049014
935,1012500000.0,-0.1972955620114944,0.3551320116206899
936,1020000000.0,-0.19770955313746086,0.35587719564742953
937,1027500000.0,-0.19812254921489783,0.3566205885868161
938,1035000000.0,-0.19853455752237748,0.3573622035402795
939,1042500000.0,-0.19894558588491779,0.35810205459285205
940,1050000000.0,-0.19935564214888762,0.3588401558679977
941,1057500000.0,-0.199764734084339,0.35957652135181023
942,1065000000.0,-0.20017286997751196,0.36031116595952156
943,1072500000.0,-0.20058005783681876,0.3610441041062738
944,1080000000.0,-0.2009863056744793,0.36177535021406276
945,1087500000.0,-0.20139162137679728,0.3625049184782351
946,1095000000.0,-0.20179601283538784,0.36323282310369814
947,1102500000.0,-0.20219948830823098,0.3639590789548158
948,1110000000.0,-0.20260205580634905,0.3646837004514283
949,1117500000.0,-0.20300372332681632,0.3654067019882694
950,1125000000.0,-0.20340449885477313,0.36612809793859163
951,1132500000.0,-0.2038043899465668,0.3668479019038203
952,1140000000.0,-0.20420340501466494,0.3675661290263969
953,1147500000.0,-0.20460155196134172,0.3682827935304151
954,1155000000.0,-0.204998838707208,0.3689979096729744
955,1162500000.0,-0.20539527314981507,0.3697114916696671
956,1170000000.0,-0.20579086293498536,0.37042355328297366
957,1177500000.0,-0.2061856159980339,0.371134108796461
958,1185000000.0,-0.20657676637113717,0.3718381794680469
959,1192500000.0,-0.20697226200392982,0.3725500716070737
960,1200000000.0,-0.20736481680163268,0.37325667024293885
961,1207500000.0,-0.20775362423854588,0.3739565236293826
962,1215000000.0,-0.20814665668863616,0.3746639820395451
963,1222500000.0,-0.20853414040273582,0.3753614527249245
964,1230000000.0,-0.20892559523309767,0.3760660714195758
965,1237500000.0,-0.20931156123790526,0.3767608102282295
966,1245000000.0,-0.20970144186605974,0.3774625953589075
967,1252500000.0,-0.2100859161843659,0.37815464913185864
968,1260000000.0,-0.21047425274183612,0.37885365493530504
969,1267500000.0,-0.21085726392307486,0.37954307506153473
970,1275000000.0,-0.21124153134729584,0.38023475642513255
971,1282500000.0,-0.2116278384762285,0.3809301092572113
972,1290000000.0,-0.21200873401750087,0.38161572123150156
973,1297500000.0,-0.21239084823845114,0.38230352682921204
974,1305000000.0,-0.2127724740998167,0.3829904533796701
975,1312500000.0,-0.2131534253544506,0.38367616563801105
976,1320000000.0,-0.21353368716898175,0.38436063690416716
977,1327500000.0,-0.213913263986736,0.3850438751761248
978,1335000000.0,-0.2142921624396722,0.38572589239141
979,1342500000.0,-0.2146703894245427,0.38640670096417684
980,1350000000.0,-0.21504795185078013,0.38708631333140425
981,1357500000.0,-0.21542485659897187,0.38776474187814935
982,1365000000.0,-0.21580111025459325,0.3884419984582679
983,1372500000.0,-0.21617671979095227,0.3891180956237141
984,1380000000.0,-0.21655169204750052,0.38979304568550094
985,1387500000.0,-0.21692603373611835,0.390466860725013
986,1395000000.0,-0.21729975152175127,0.3911395527391523
987,1402500000.0,-0.21767285202390463,0.39181113364302833
988,1410000000.0,-0.2180453418167705,0.3924816152701869
989,1417500000.0,-0.21841722730346563,0.39315100914623813
990,1425000000.0,-0.21878851488367915,0.3938193267906225
991,1432500000.0,-0.21915921120913784,0.3944865801764481
992,1440000000.0,-0.21952932267438102,0.39515278081388583
993,1447500000.0,-0.21989885562785771,0.3958179401301439
994,1455000000.0,-0.22026540917055715,0.39647773650700285
995,1462500000.0,-0.22063589615930307,0.39714461308674553
996,1470000000.0,-0.22100394548773178,0.39780710187791724
997,1477500000.0,-0.22136888716902783,0.3984639969042501
998,1485000000.0,-0.2217376818200131,0.3991278272760236
999,1492500000.0,-0.22210174601291618,0.3997831428232491
1000,1500000000.0,-0.22246946353875394,0.4004450343697571
1001,1492500000.0,-0.2221851784015964,0.39993332112287355
1002,1485000000.0,-0.22181284408652174,0.39926311935573916
1003,1477500000.0,-0.22142444011477602,0.39856399220659683
1004,1470000000.0,-0.22105775864990734,0.3979039655698332
1005,1462500000.0,-0.22069292979009014,0.3972472736221623
1006,1455000000.0,-0.22032777391740258,0.39658999305132464
